name,short_name,id,dataset_id
Bishopscourt Racing Circuit,BishopsC Sh,c69c19d7-adc8-4514-9d64-7654dcf7f2d6,eb479db505335a2a260351ee32bb76e0--bishopscourt-racing-circuit
Plentong Karting,Plentong V3,ad390d6c-0612-4355-bb61-8df258125391,cf174b1df3b3dcef93750f73454c74a4--plentong-karting
ERX Motor Park,ERX,03c3206e-18aa-483a-bfd3-7cc3dc74756a,5b9c4cb719452dce6cba3c0514ec0611--erx-motor-park
Armoy Race Circuit,Armoy,5280dcfb-05fd-4183-a6e2-8b8f30d39caa,bfeb6ee5845ad2c8c6dbd6f4a5340f49--armoy-race-circuit
Legit Speedway Park,LegitSP,1979bdba-2acc-4cb2-a615-92a7d772b75b,622040fb2a7df428e6fde5ee9132ecf9--legit-speedway-park
Fuglehaugen Motocross bane Gol,Gol,d39e6538-ff97-42de-b582-d9df17839e86,7e4879c14469e295d88e4e47cf936a20--fuglehaugen-motocross-bane-gol
Atlantic Kart System,AKS,f5048d20-c265-43ce-a432-b8fe23d433ba,fa63988412d0754020637239e17678d9--atlantic-kart-system
Kartódromo Internacional de Guapimirim,GuapimirimK2,3f3400fd-5de5-4cc1-bb92-e1720c46f3da,3c0add335e89f99cb3ce9a97f846323c--kart-dromo-internacional-de-guapimirim
Thunderhill Raceway Park,THill WST_BY,d2c998e1-27d3-4ee3-a7f0-656d6e7f51e1,46e61bb744d3a445198725aba83a6749--thunderhill-raceway-park
Kart1,Kart1,91c472bc-6b38-4322-9c2d-bcfbe928903e,62402028b120c5720c28e0a32c45ec60--kart1
Norwalk Karting Association,NKA,ea315518-3101-42fe-8892-5b61f25eb14a,6c2fae7ce0e89175e9ec8d0b7834cbbd--norwalk-karting-association
Circuit Ricardo Tormo,Tormo Nat.,f63658e4-017d-45c2-973f-27cad8d54a56,d0c71baed7d6b229c5fc310e54d946f3--circuit-ricardo-tormo
Kartdromo Las Perdices,LasPerdices,332c2edd-6e99-417d-bf48-d380dbbecebe,30a6e9633de3bfbe7b6bf1d189bd15be--kartdromo-las-perdices
Fuji International Speedway,Fuji GP Sh,42cbf00c-a10f-487f-9076-fa8298ca1ca5,92b4ba79d937dda60eeb8eeaeedfdc09--fuji-international-speedway
NRing,NRing Test,24374dea-e335-46f3-8bb0-c889d9e277ed,17b19389fb198daff5086531b5f2a31d--nring
ESTA Safety Park Dragstrip,ESTA DW,2ea7cfdd-a5f4-40fe-85ba-329a837e5b60,0a8c2626f5dc11ec08610832df53d106--esta-safety-park-dragstrip
Coffs Harbour Kart Racing Club,CHKRC D,e47bd6f7-15fd-48a3-9691-0ec89b99179a,1f728f8bb234b3f7a3e7ad2e4d1f4eef--coffs-harbour-kart-racing-club
Piedmont Dragway,Piedmont DW,fb8dd9a6-d3e6-4fae-90f6-c5f4a528658b,05c01cd3a88106c9e5419a5b97ea978d--piedmont-dragway
Arizona Motorsports Park Main Track,AMP Main,0fa7583b-1289-4342-bcc1-35d1680ab3dc,5acd3e9a3ada5514ee4cb70b83d14dbe--arizona-motorsports-park-main-track
Limerock Speedway,Limerock,f11234fe-d6ba-4b45-af16-bddef60d202a,a6c1ad4ad100d1d60cb62f0b9b6148de--limerock-speedway
Styria Karting,StyriaLong,d88732c4-04ea-46b4-96fb-fbf0e0fa1b58,d26238d8a1343dbb25767c5517171d50--styria-karting
Dirt Oval Route 66 Raceway,Route 66,fbb63195-f109-41c1-862b-c0ad52c92b3a,2f7b2fb12f50ac6c56deaac064115265--dirt-oval-route-66-raceway
Deer Creek Speedway,Deer,539724ab-3f1f-4784-a097-ea9593121c18,124237190a69e0f2852bd3fe12315376--deer-creek-speedway
World Wide Technology Raceway at Gateway,WWTR Drag,01c2d27b-d638-43e8-a34c-c3b9b05101c2,180b9fabac64654126c8d52591189eaa--world-wide-technology-raceway-at-gateway
Kil-Kare Raceway,KilKare DW,dd69b145-152c-45d7-ab12-08202d1a79a1,2370e69084b1ebfd325297c7c12f88f7--kil-kare-raceway
Bowman Gray Stadium,Bowman,ebc4e281-aff9-4838-b93d-be82a4d6e68b,ffd55ecfdc7549917bc9ecc35effd2b7--bowman-gray-stadium
New Jersey Motorsport Park,NJMP-Light,d192ab82-ca04-4d71-ac1a-9ffac790cc7f,13aec569c0ca217fbaf1d69651644302--new-jersey-motorsport-park
Addison,Addison,efe68297-4db1-4b16-843b-1e457a48429a,97e7aa82ff048ae19f93a75a621889eb--addison
Autódromo Roberto José Mouras,Mouras5P,9ddcf00f-5132-4993-8446-df2204a3670a,9414f71679394fdb4140a4154eceecdc--aut-dromo-roberto-jos-mouras
Hahn mit omega,HahnMitOmega,21ebfbb4-1d8a-4fd2-9c69-765be7a95cb2,64f103d5de2cd3490e65e18c93b7c948--hahn-mit-omega
VKRC's Gokartbana,VKRC,978a4612-7818-456f-8efd-5ddd3064031e,1472902b9c47932389ffaedfb5c13eb8--vkrc-s-gokartbana
Combined Districts Kart Club,CDKC,94007053-daf5-4324-80c0-71db18728f16,e8f111e50ae58827cac38d917b10404d--combined-districts-kart-club
Palóc Ring,Paloc,907f04df-2441-47ca-b7db-be03ed3c1209,7b45214256a6785f482ea3e00563551c--pal-c-ring
Kartodromo Cremona Circuit,CremonaK,ba06d846-2f47-4bdc-8e2b-c1f8ee3b34c4,f082f67f1f169b95f4e7c04bb6cc3e5b--kartodromo-cremona-circuit
Tom K Karting Arena,MNJ Tom K,66f96938-25c4-4899-ac5e-82418bb7917f,b18aeeae8bc7b96270c6a300aef9405e--tom-k-karting-arena
Rockingham Motor Speedway,RockinghamV3,492fcd1a-5ddb-4acb-aa0d-c2bad4b6d296,3aac7221089e5a6e782d817da213956c--rockingham-motor-speedway
Midland Circuit Lelystad,LelystadOval,949eec8d-df44-4cb4-85ff-03647f0866aa,6a265ebd86bd4bda3cf517d60b0d91e2--midland-circuit-lelystad
Rosso Go Karting Track,Rosso,c5a3e360-939a-425b-a492-9c7c9173fb1d,328f1b9f415b6bd83e71702bb7d4a5c3--rosso-go-karting-track
Podium Club at Attesa,Attesa,8d7245fa-2240-4929-86e1-984eaa8b70b6,002439b0dec6c492689786289a2fa1b2--podium-club-at-attesa
Ikast og Omegns Motorklubb,IMK,b9a2203a-280f-41b5-813a-a5ab59b46d13,d954badf95b31f115607dff6e55b8973--ikast-og-omegns-motorklubb
Autódromo Internacional do Algarve,AIA Car,74fd7dc7-d257-4882-a0d7-f2e5c82f904a,180eca877e354688219e7dfe5eaaeaa9--aut-dromo-internacional-do-algarve
Kartódromo Oscar Casillas,KOC FULL,d7a7fa3f-66a2-4689-b089-accdc52d8cee,2ae01f0ccf87404b62d78f2dd6e03ccc--kart-dromo-oscar-casillas
Calistoga Speedway,Calistoga,2e60c18b-6982-49d0-97ea-3ad73028979b,95a64e4da649a2b7ff93d223a551d3a5--calistoga-speedway
Apex Motor Club,AMC Chicane2,7edb27bf-b88b-4589-b622-c5298cf6b359,d2b73a3221bfc4bc7995513682f92e59--apex-motor-club
Canneto Cross,Canneto,39eb3072-ca01-4a29-a656-1b64b6a25ccd,d67ad94d0ae3d3b2793e6e9d3dc52167--canneto-cross
Kartodromo Rastellino,RastellinoK,a6b97360-015d-4f16-af68-25259d39b140,d4d279e7b29ae3c51eb1852666c6d1df--kartodromo-rastellino
Autódromo Ciudad de Salto,Salto,309d4055-e02e-4c3d-9e0a-dab8344d92ec,2613683f4d29967772d6780d1822401d--aut-dromo-ciudad-de-salto
Autódromo La Chutana,Chutana CWc,b76cbc31-927f-4620-88db-ccfb39933212,71c39aa4ccf0002546caf56b832e491c--aut-dromo-la-chutana
Pista Azzurra,Azzurra Var1,ae6dea6a-4a89-412d-887f-67c26f3e04e9,93837b0a1b7b729acd0d95ff3440f4f0--pista-azzurra
Kartodromo River Karting,RiverKart,a92525d0-9242-4ab4-abb4-8d47e7f2b744,0889b16713d322b814fb4a7b60b9f6cb--kartodromo-river-karting
Ala Karting Circuit,AlaK,0af62f1d-59cc-498f-a031-d3472b269434,2c2025fa9e9940a1732b9db0c5c6cc42--ala-karting-circuit
Al Ain Raceway,Al AinVarF1,2b9d0721-5d40-471a-b4fc-c69aca7996d7,a9e986254481e6137f6a45314d3f2452--al-ain-raceway
Albertslund Motorsport Center,AMC,e2bb501c-e02b-49f8-90fe-4b3990f57e3f,99be1ba8873c00b73ad68b8353e6a39b--albertslund-motorsport-center
Circuit de l'Europe,CircuitEurop,edf7ecbb-7dd5-4f4d-8924-3af6efa846e1,dd48aa2eeb35ee4a1d3059600dd7f9c8--circuit-de-l-europe
Standish Asphalt Raceway,Standish,1328885b-e9b0-433c-b8aa-961d298d4474,078693fe61fb395ea2b3377ecd011bd0--standish-asphalt-raceway
The Thermal Club,ThermalK,3ca6c095-9add-4418-b0d9-2103dd740efc,5ff24f85743fdef9ea770d2471849e30--the-thermal-club
Mid-Michigan Motorplex,MMM DW,9ed1e0c5-8859-46fe-bc72-0a692e4aaaf8,6fde4e15f3cd3c0c889b8269a1fc432b--mid-michigan-motorplex
Belle Rive Speedway,BelleRive,98685b5e-082b-4e5a-8e54-99b8260e69b8,0b071f4ecc6b87f6bdb914f6c24043b3--belle-rive-speedway
Tor Sportowy Czyżoring,Czyzoring,8fcb59dc-f7f6-4d5d-9bd4-52a2594a0868,a638bb4eb2b8b0b412365548a1c25ab0--tor-sportowy-czy-oring
Oklahoma Motorsports Complex,OMCK,1c226de4-2a4b-46a0-8b5b-2756597aa7aa,f971569f1c221ee51d0c1b59745c39e1--oklahoma-motorsports-complex
Karting 79,Karting79,5d700a45-d938-40cf-b029-b2dd1a90eab8,d8b5ee820958dea34353a34858f303cd--karting-79
US 36 Raceway Dirt Track,US36Dirt,aa2760c4-c2d6-444a-ba72-3abc25e51908,a39636d374609d632f83a97250b83896--us-36-raceway-dirt-track
Buttonwillow Raceway Park,Buttonw T#11,119b66c8-46c5-4353-9ff8-a66169a44eac,8fa150b4d3b8f1471c8a69dfd7d050d4--buttonwillow-raceway-park
Tor Gokartowy Szczecin,Szczecin 05,1083959e-00dc-4a2a-9eff-48c278254750,22ed6d9a5ea04767c652812279b4cb2f--tor-gokartowy-szczecin
Kartódromo De Nova Prata,Nova Prata,7267a918-41af-4755-8753-d587214db2d4,f2e638c056d4afb1a9da88046a2b0f6d--kart-dromo-de-nova-prata
Academia Titi Aur,AcademiaTA,c2ef3309-7312-44ed-ae76-13ba41ca572a,f157ae93dd2f3bba5cbba1a86725569e--academia-titi-aur
Grand Circuit du Roussillon,Roussillon,a0bddee3-8661-4dbe-b637-65e33d67092d,74e7ab58fd6fdd44c50aa92531817cd7--grand-circuit-du-roussillon
Avtodrom Vysokaya Gora,VysokayaGora,a62005ce-dd1d-4c44-b3cc-a27d669aa1b1,984f3f85c10388f9306ed1d5624a8698--avtodrom-vysokaya-gora
Hurricane Go Kart Club,Wundowie WA,f8f91929-9b2d-4dd4-9a20-ba276fcb4c66,2dfc8f733787201b5816e171879da4a3--hurricane-go-kart-club
G & J Kartway,G J - A,65db9418-1907-4f84-b7c4-b335d8afb303,2c146e6a1f0f4625c385218a7c03190f--g-j-kartway
Ace Speedway,Ace NC,68ca4ba8-20e7-450b-8e4f-3e2b130cb399,def6f3ac8644ae1da435a22a273cdea1--ace-speedway
Orange Show Quarter Midget Racing Association,OSQMRA,8c43a838-069b-4be4-9dc5-cc9155590ccf,a4504991e130e27f18ad5a97fd5bf9ab--orange-show-quarter-midget-racing-association
Montana Raceway Park,MontanaRP,33538b3c-6766-46a0-b2b4-28436df8f14c,310aa50a56805cb22452b86b466fd0e1--montana-raceway-park
Langley Quarter Midget Association,LMQA Langley,12eca389-c0fe-4991-864e-7de76ffeabd8,0a2c9491f5892db441f51e7992b76768--langley-quarter-midget-association
Autódromo Víctor Borrat Fabini,Pinar 1,044e8b80-191b-4974-a822-f6c36fa2f16e,6e86451c7c93dd54142bab89b24b14e9--aut-dromo-v-ctor-borrat-fabini
Crisp Motorsports Park,CrispMP,131bfc28-aeda-435e-9cce-cde9c04addfa,7cc8023c97eef5f8570edbf87d6c7630--crisp-motorsports-park
Kartódromo Internacional de Ascurra,Ascurra,88ba5300-c54c-4089-b098-b00bce03c5a9,d1a9e15058797cef03ab737f160d7f50--kart-dromo-internacional-de-ascurra
Brighton Karting,BrightonK,b1fcb9ae-7853-4095-aae1-45eb248a7bdb,8463ca8f62e53e050288c5d35dda1cb6--brighton-karting
Karting Loisirs Neuilly,KLN,1beec763-94c2-47be-b7d9-a85b799d2ad1,886d86888ae220aa848a895076095fe4--karting-loisirs-neuilly
Santa Maria Spwy,S.Maria,ddad8c11-3477-41cc-aa18-7c5c9a1c6195,7cf0fdc0b9a5072711867387d6662c28--santa-maria-spwy
K1 Circuit,K1 Circuit,67c8ebc0-4faf-4d24-8928-b9cef3c0709d,65bc7f9f150e9cf29237035696a85cbb--k1-circuit
Kartworld,Emsburen,d0265cf0-82f4-4b3b-8f07-815a534f1443,d1b90d721cd940fd3759cd21ffc23e0b--kartworld
Manja International Circuit,ManjaKart,d0828b83-88ec-4808-b497-e77265ab46b7,a72f6cb8a6fb0cc33d1e79e53780f305--manja-international-circuit
Die Kartbahn Walldorf,Walldorf,abe01463-2cc6-476f-9f22-0c8438544baf,45d2420c38504b738b38369edabae75f--die-kartbahn-walldorf
Outlaw Motor Speedway,OutlawS,edcefa2a-35e8-47ea-94eb-0a9acec57f60,63995098c5271be8011abcc39328321f--outlaw-motor-speedway
Águilas Karting Club,AguilasK,dc9ef444-ca9e-4279-93f6-812e9df94ae1,513e48d1a15169624b8ae0fa02de04a4---guilas-karting-club
Mid-Ohio Sports Car Course,MidOhio,acbb1e76-d472-40f3-b392-be2cbd16e8f5,7eb10b178c6caee62033be291f60a151--mid-ohio-sports-car-course
GoKart Ierapetra,VillaPelagos,5815b2fd-2544-4417-97b6-7487b1e63b88,8bc418aacfc8156f2d1884664be3dcf7--gokart-ierapetra
Woodhull Raceway,WoodhullR,6f5fc1da-a037-4c13-b0c6-bbba4e286d4e,192920815f64984bd36f8747eca9c598--woodhull-raceway
Clay Pigeon Raceway,ClayPigeon,4a451559-e4fb-450f-a1ff-1d64192bc38a,a7433a0f7fcbe52ea02485e971da0d9e--clay-pigeon-raceway
Ningbo International Speedpark,NIS Club_Sho,df47e6ec-f6fd-4410-8756-a49cff351853,2e3edb37c1984993af637f9e6778c606--ningbo-international-speedpark
Ngawaro,Ngawaro,1ed9d3c9-64d9-4cf5-bf13-0c3511f9dfed,c90c52d02734c879a5a502344fe7db62--ngawaro
Dover Raceway,DoverRW,8897dc25-efa0-412f-b153-6158d4558ea9,efed44811ecc3ac1032b49caf920f1c2--dover-raceway
Autocross Crombach,Crombach,281bac01-1347-4829-a446-1bf6d87f98ad,fb0eafa7350738446911304476bdd78e--autocross-crombach
Martini Racing Kart,Challans,094d001b-271a-4352-9a7a-cbabefd82a6f,af2a6e68a7f3d440bdf28d69e551d26c--martini-racing-kart
Bahrain International Circuit,Bahrain Drag,336670d5-2c7a-4a6c-a45c-b2d612abaa7d,36c2e55f3e70e8b12a4c7333895c4b53--bahrain-international-circuit
Kartodromo 2 Hemisferios,Quito 2 Hem5,f80793c6-8bf9-44ae-a460-2735fa12c3ac,86f3832ebf64758422f28fbc939e439c--kartodromo-2-hemisferios
Sirkuit Balipat,Balipat,07c69edc-4228-43f4-9f70-63fce2f8780f,2f8bc96dd17f5384d63fe41c1d41ae9b--sirkuit-balipat
Crimea Grand Prix,CrimeaK,d5d02698-8d29-499d-8258-c8d2e9ddc621,9bc87b6f10cb7416cca9807ef1840e62--crimea-grand-prix
Iowa State Fair Speedway,IowaSFS,3f2b689c-ee5c-40b3-be08-eda0640ca7c6,88b44ec5877b4fc7f225a066a8fdda48--iowa-state-fair-speedway
Suzuka Circuit,Suzuka West,2846a7da-cf9b-47e0-be56-474f5183ae53,c76424f959d55521af552fa51060f4e2--suzuka-circuit
Circuito Mendavia,Mendavia,2208799b-9f46-4a43-8212-879e610f447e,51c69deffef0f6142a09aaf2ef099ade--circuito-mendavia
Eastern Goldfields Kart Club,GoldfieldsK,caab1ec8-631a-4b53-a793-f685772735b0,bfb79764556fcf8e2914bcc55458a3e2--eastern-goldfields-kart-club
Zhengzhou long,Zhengzhou l,e9f2371f-5904-458d-8954-b2db36817de8,d96c5bb455145a7757d06a512316efd9--zhengzhou-long
NRing,NRing K3,e16ecc0b-81b9-4e88-938c-7759ff858ae6,1491d3f0c5994b01bd0a1642ecb0b771--nring
Autódromo de León,LeonFK,e4113891-832f-4f63-811e-6aec6f0aa359,d11a8c3cad904a35b4882655fcdb5931--aut-dromo-de-le-n
Spring Mountain Motorsports,SMM Moss,7b61b0ac-d3ef-42f4-984e-7098bb0b6082,bb10ab2a46bd59485f1d45355212e1c2--spring-mountain-motorsports
Pat's Acres Racing Complex,PatsAcrSh OR,98195989-520e-4e93-afdb-e64277e0fb74,8afb73e67ee13b7f89533d88c141ef6c--pat-s-acres-racing-complex
Twin Ring Motegi,Motegi,6db80d51-8c7d-4ec5-85bf-a25a3c540c4d,7c06794e12ba86b712a3c049768c7138--twin-ring-motegi
Tri City Motor Speedway,Tri-City MS,50b8ed78-a821-46da-a4ba-0d0109b1fd3c,f4ffa07816035530e3ec0b2a274b25cf--tri-city-motor-speedway
Port Macquarie Kart Racing Club,PMKRC Var1,64814d4c-1ed9-4c2a-b634-0bd7d4d395f7,f2662ffa0c57503de73c32820ada0c69--port-macquarie-kart-racing-club
Weedsport Speedway,Weedsport,1bcd7185-9878-45f5-8f8a-e4da92b7254f,1f14eba3a0f069ebf842bd8c98c37523--weedsport-speedway
T1 Ring,T1 Ring,0e429c57-42c5-4dd3-a28a-eaf77381f305,3a88feaf4367bf975e0d5f1a899f6324--t1-ring
Nürburgring,Nurburgr GP,d49dd950-4bda-458f-9a3f-2840f2141a41,9273312051716dfa2493534ddf9c03e3--n-rburgring
The Thermal Club,Thermal Full,2cf4257e-7fac-4dc0-8b12-050fa32a2b6c,526fc9907c975e615c0bcd460a538075--the-thermal-club
Kaeng Krachan Circuit,KK,30d389e0-f95b-4e55-a517-ecd81296507a,9be55e1d126cf2ec6227ba85259ef46a--kaeng-krachan-circuit
Brushcreek Motorsports Complex,Brushcree,6c2ba2de-b1d9-4cfe-a09f-194907c984b8,98c92152afb37e12dd3e210ba64802af--brushcreek-motorsports-complex
KNA Klepp Motorsport,Klepp,39bab6a1-1bec-414b-ab0e-7d0b5f5d4a78,a668dfd2ff740318685ef89652182469--kna-klepp-motorsport
Kartódromo Arena Schincariol,Schincariol2,5e1dd8b7-3941-4b57-ae44-306f85124866,0e7a029e6b4bbaf493ef139863a598d4--kart-dromo-arena-schincariol
Chiangmai Speedkart,ChiangmaiK,444a5032-8bc5-49b2-b695-3c754317c691,c0059a03c1d1b3163e8cd995c0278cbf--chiangmai-speedkart
Glen Helen Raceway,Glen Helen,4533a41d-63a0-4adc-b022-af739bae8a8e,759def7599d75380d008ffbf5d14a53f--glen-helen-raceway
Kartódromo Cotopaxi,Latacunga 5,a56b5d70-dbad-4d55-acd2-c2687b4d8b27,faf2a336f22fe04352f899a24a1a10c9--kart-dromo-cotopaxi
Max Motors Racing,MaxMotors V1,f14b7617-8749-47ac-ada3-61a6c9e3a5b1,cebcdfd5a7fdbe45f2ac13eb77a2b779--max-motors-racing
Circuit-Clastres,Clastres,7708497c-bfcc-4f5a-9fba-cbb8c7885c66,04f6fc79c542114a5f76497caf862d4c--circuit-clastres
Larry King Law's Langley Speedway,LangleyS,181b679b-ed75-4e31-8f39-ee9da31c43b3,ed56a8c298dbba2f3507d94a9168221d--larry-king-law-s-langley-speedway
JRP Speedway,JRP,bd93a9f1-eb52-45d5-a0fe-06e386c16674,23fec58138e4c89bab8ecd9a014ed496--jrp-speedway
Circuito de Autocross Talavera,Talavera,e25a07ed-a2f0-4069-8397-ae23e8a6c29b,18abe477caca47afd3084ed8e928dd40--circuito-de-autocross-talavera
NEA Speedway,Poinsett,08deb325-e516-4d87-afda-1b6950ace2d6,68b51d91af4cac4e13018fac13945a7d--nea-speedway
Lil Dega Speedway,Lil Dega,0bb23505-a30f-4f6f-9dac-ac3999f8f410,669e9d17abd996b3eed04cd610bcd6e0--lil-dega-speedway
Mäntyharjun Moottorikerho,Mantyharjun,e7ef4972-8cbe-438f-982a-48cc1cd89213,e5a0997013f69ee61e0e98c82453747a--m-ntyharjun-moottorikerho
Istanbul Auto-drom,Istanbul2,ee3dff23-c7bd-4157-8472-2497ff7ab4aa,897f405735e96ab171ade223a1eb4d54--istanbul-auto-drom
Blyton Park,BlytonOuter,506a1c1e-4d0c-4b1d-910a-e29af92598fa,9b639c0ac293658635259d742c9653be--blyton-park
Järfälla Hyrkart,Jarfalla,a824cc2b-03a4-42a5-92c4-7dc5778f3ede,f8075551e24ae3d83f508bfd4d60c5da--j-rf-lla-hyrkart
X1 Outdoors,X1 Outdoors,6289df65-bccc-44ea-831a-e57b194774e5,9792a198c9cd66ef3af5a6c4e60a35e7--x1-outdoors
Southern Go Kart Club,BolivarK,ab786764-38fc-4738-93dd-605afd38e779,75aaeb059e791f29bab9c6f77c6f86b8--southern-go-kart-club
Pit Stop Karting,PitStop2,be213c51-933c-4d41-a1e7-8aabd687ec13,ccbf5a792c2ddcc9102fb8f289124535--pit-stop-karting
The Thermal Club,ThermalKart3,860d9784-5621-4133-91a3-d88bdad4f620,44dd5448858205fca86f8d4d9b98613b--the-thermal-club
SUNDAY CLUB TALAO - A.S.D. Raceway Karting Riviera dei Cedri,SundayK,9deffeda-9b60-438f-811d-eb5f3088ba01,c11d4e229d8115fa37a8ff453f6889ea--sunday-club-talao-a-s-d-raceway-karting-riviera-dei-cedri
TNT Speedway,TNT,05657db5-9eca-4aef-bcf0-1f895a7a10f7,8fea1f5b19880640e025af66721a9c04--tnt-speedway
Jerudong Park F1,Jerudong2,0ffe40d2-262e-4b27-a84c-dc9e9bd5bc84,c23ad3b6ce3bf084eae242e4420ae52b--jerudong-park-f1
Atwater Karting Speedway,At Water MN,e08fc0da-db87-4580-b329-b3d03d1e6fb0,3f1a4dd97a9777ba1d0783c8ee4630df--atwater-karting-speedway
Caussiniojouls,Caussiniojou,2d4bf1cf-ae07-4c7e-88e4-3789c75eee57,94ad269fef0a064c8033520b90f2e429--caussiniojouls
Kartódromo Internacional de Anápolis,AnapolisK,03b53b0b-b706-43b3-97c4-fbe99c8098f1,465dc1fb73f6d82902e6dedfd236d818--kart-dromo-internacional-de-an-polis
Buttonwillow Raceway Park,Buttonw T#10,513f6d10-7256-4041-98ac-9c9953692ba4,e1c213863e03ecda873e4ea433225b73--buttonwillow-raceway-park
Triple T Raceway,Triple T,6b8d4d7b-3b8a-48b6-8369-269ea2c68f70,bdae1a9709fed9cf2f3c9869530a97d7--triple-t-raceway
Karting 45,Karting45,71150f6e-dd84-4c4f-b297-02b4776f72aa,458a83b3473a64eecfe082048c61ae71--karting-45
Crow Wing County Fair,Crow Wing,e7463c83-de87-46b7-a43e-852ddd7da01d,fb212bcde8a6ec5c4db253aed8ea3366--crow-wing-county-fair
M.H.D.R.A. Raceway,MHDRA DW,3961cf13-b0d8-4f41-992a-05871e31aec4,98586d3b8c638c64c70c2b8bde060e42--m-h-d-r-a-raceway
Ring Knutstorp,Knutstorp,55823c1b-a968-4749-9c87-edcee413a3d6,ddfa04b2c9c39a66d0b765218f660052--ring-knutstorp
Circuito Internazionale d'Abruzzo,Ortona VarNK,c0951ba2-21aa-4b7b-b596-c67ffcc11443,4e6470d787dd2428264938a4b4f3ee8c--circuito-internazionale-d-abruzzo
KartPlanet,KartPlanet,76df4624-7066-47ad-b193-adc91b6f52a9,8067dfeeb05e683188cf3303e1a6773f--kartplanet
Callahan Speedway,CallahanS,17f146e7-19e5-4653-8cd5-3ebcea851d18,b789a8d9d01de4c16aba8034ddd20268--callahan-speedway
Moto Club Cremona,MCCremona,223eb343-fdbe-4612-813d-e15bb30db181,843a29912854bd79484d4051bb288722--moto-club-cremona
Kartódromo Santa Apolônia,ApoloniaK V1,e0e9d49d-4787-4144-8dd9-0287a0f030ea,93f2ebff7c107a3abc5e1f45e7bf2ce4--kart-dromo-santa-apol-nia
Autodromo Enzo e Dino Ferrari,Imola,229b5fd9-9738-4fb0-ab82-81a109ec998c,ab8aa904dfd3cb693299ec8aabd81115--autodromo-enzo-e-dino-ferrari
Bergrennen Oberhallau1,Oberhallau1,ab4c14ec-7377-4848-b544-021aeb847da1,83857c070fc14cd20ce2623dfa6164ca--bergrennen-oberhallau1
Detroit Grand Prix,GPBelleIsle,d09bcdab-a224-459f-8dd7-2097568a3867,6371687d18fd5c7c41b5505672f80d36--detroit-grand-prix
Baradero Autoclub,Baradero,26c74273-9ac2-4abc-bcbf-49f8385b2eb9,9527b3837b3405ebd76baec420dcfc3a--baradero-autoclub
I-30 Speedway,I-30,c087b006-b8ef-4460-b71f-f974240408e1,653bc3bb59098f4dbae0e3dfb70b280b--i-30-speedway
Celso Scribante Kart Track,PortElizabe1,60a0f67f-6ba4-4449-b2e6-9dcc9995c0e0,e83c1019cef6ad71ca128a13c7f0eb27--celso-scribante-kart-track
Mid Carolina Speedway,MidCarolinaS,4e0766d6-8fd4-4cb7-a390-ce35e724170b,5bdd58eed8ecb5ec3270e64afab7a607--mid-carolina-speedway
Suzhou,Suzhou,c4a1bb9c-56d4-4603-99df-6d36d009db61,5f8e8ee6bb2c4656f83f47103cbd712b--suzhou
Sunflower River Race Track,Sunflower,f6a88db0-34a2-4fa0-a0de-e003834d47ea,7263b5551dcf8d53e379efd798b5ab4b--sunflower-river-race-track
Tokushima Kartland,Tokushima,4fed4d90-dac5-477b-87ac-3d315581fa02,fee3fed06a354d931c8f8dfed9265d0b--tokushima-kartland
Goldenport Motor Park,GMP V1,ce126b3d-e56d-4edf-927e-e74dee6325d6,d02bef52fd6ed8b7df189aeb744c24fc--goldenport-motor-park
CalSpeed Karting,CSK Grande,0125404b-c4f7-460f-98a4-35ae014fdbd2,871d28f3095b1a0b63c52dcc87478e70--calspeed-karting
Motorstadion Kråkvilan Norrköping,Norrkoping,8e2d8348-27db-4309-844f-b6dae14bc03f,b5a9b5760b7d79155d38486c10727bc1--motorstadion-kr-kvilan-norrk-ping
Carcarana,Carcarana,cc08166f-6f79-405c-b533-1af01d0e79d0,772b6f599378cb0c78d4d57abc231271--carcarana
Yaosishan,Yaosishan,77b655e7-29c6-4e78-ac95-e5fc60111592,ceb1f129fb45f0d09bb21d654fd4fe00--yaosishan
Escuderia Castelo Branco,C.Branco 2,486a2aef-d28e-4ad6-8528-37d155488d5f,55395c2a4bf291900f4cab736cbc18d4--escuderia-castelo-branco
Slovakia Ring,S.Ring1 CW,af74cf32-add8-4227-8f4b-079fa681731d,c35b14c558c93c8ec55c59f03ccc4cbc--slovakia-ring
Jim Hall Racing Club,JimHall Var2,50457581-2e86-42a1-8706-61222274dd39,c8d3c93a6fed1bcefbc45f2c4bb4c97a--jim-hall-racing-club
Circuit Paul Ricard,PR 1A,6870b9df-8a30-4116-850f-9eb947e135a8,30b6e496ae650b1c4a3ea55f5d5e1bfe--circuit-paul-ricard
Plentong Karting,Plentong V1,687da161-8ed2-48b1-bbfd-0fd3692c1d83,9f310cf8b4ee5135cba02afc3aa0b9be--plentong-karting
Bailey's Motor Speedway,BaileysMS,ce707a7a-7542-4003-a0c7-7ce05d4b950b,e8dedbf8521067900509934054aaee23--bailey-s-motor-speedway
Kearney Raceway Park,Kearney DW,26efc185-4137-425f-b23c-51c18f4baf1f,9c768861dbedcfaa747852d450f696ed--kearney-raceway-park
Kartódromo Marcelino Thomaz,M.Thomaz V2,049b4773-d1c4-4d3d-b408-56cf03c9fa11,066b9d6745f7ed351b2167dcc1ddc529--kart-dromo-marcelino-thomaz
